point_name,N_10,E_10
MERID,33.354425,134.95779166666665
MESSE,35.18354444444444,140.37075000000002
METAL,33.30563333333333,131.76145277777778
METEL,38.557111111111105,140.98916944444443
METIS,35.996005555555556,140.239725
MEVIN,21.0,122.55
MEVOL,32.27460555555555,136.0929027777778
MEXIR,32.82217222222223,134.07300555555554
MIATA,34.65128611111111,133.2224
MIBAI,24.91223611111111,125.40731111111111
MIDAI,31.60585,131.37019722222223
MIDER,35.017047222222224,135.82600277777777
MIDOH,34.64937222222222,135.6002388888889
MIFFY,36.04223611111111,140.8332
MIFNE,32.63805555555555,130.76075277777778
MIGEM,34.20086666666667,134.8856861111111
MIHAR,38.706830555555555,141.59148055555556
MIHOU,35.53111666666666,133.0939138888889
MIJIL,24.742469444444446,125.17224444444444
MIJUN,24.894111111111112,125.28106666666666
MIKAN,34.263552777777775,135.2361
MIKAR,24.482769444444443,124.44952500000001
MIKAS,33.918502777777775,132.57159444444443
MIKES,29.586972222222222,125.74816666666666
MIKKA,34.77473055555556,137.46619444444443
MIKRA,37.04864722222222,140.04532777777777
MILAN,33.92711111111111,132.68173055555553
MILEP,32.880691666666664,130.25033888888888
MILIT,35.946330555555555,141.2191361111111
MILKU,43.49603333333334,144.939075
MILKY,43.035599999999995,144.08956666666668
MILPS,45.29873055555555,141.3116638888889
MIMMY,34.93258333333333,134.53355
MIMOD,29.589591666666667,131.74829444444444
MINAC,34.923966666666665,136.17399166666667
MINAM,38.83379444444445,139.9348388888889
MINAMI DAITO,25.854483333333334,131.26378888888888
MINAT,35.61177777777778,133.42693888888888
MINEL,34.998958333333334,136.6805472222222
MINNA,24.77152222222222,124.65914722222223
MINNE,34.193797222222216,131.24064444444443
MINOU,35.656530555555555,136.74004166666666
MINTO,34.06475555555555,131.3181888888889
MIOKA,40.76685833333333,140.58505
MIRAI,34.53684444444444,135.89948333333334
MIREI,42.615994444444446,141.71849444444445
MIRIO,34.00153888888889,134.7090472222222
MISEN,34.43572777777777,132.6419138888889
MISMI,32.75669444444444,130.65464722222222
MISTA,42.37911388888889,141.38676388888888
MITCH,33.16774722222222,130.19627222222223
MITOP,35.31965277777778,138.93067499999998
MIURA,35.08390833333333,139.773975
MIYAKO,39.86563888888889,141.95106666666666
MIYAKOJIMA,24.777391666666666,125.29340833333333
MIYAN,30.534636111111112,130.5093361111111
MIYAT,33.32618611111111,134.71413055555556
MIYAZAKI,31.87872777777778,131.43746666666667
MIYAZU,35.480691666666665,135.1370222222222
MIYOS,34.89360833333333,132.83205277777776
MIZKA,32.52758055555555,130.08153333333334
MIZMA,33.24276944444445,130.43236666666667
MOANA,35.030702777777776,136.87511111111112
MOCOS,32.12788888888889,130.8974
MODEL,34.69689722222222,137.44042222222222
MOGMI,38.46916388888889,140.2088
MOHEA,43.61819722222222,144.18757222222223
MOHRO,27.849208333333333,128.77033611111113
MOIWA,42.93199444444444,141.22016666666667
MOJAO,43.60223888888889,145.08211111111112
MOKBA,37.86444166666667,138.87925555555557
MOKKE,38.763530555555555,140.02599722222223
MOLKA,26.65861111111111,124.0
MOLLI,38.687377777777776,141.22178888888888
MOMOT,35.014975,133.9228111111111
MOMOU,34.59540277777778,133.67289722222222
MOMPA,30.844675,129.915825
MONAI,39.13354722222222,140.46560277777778
MONAK,37.96680833333333,141.39369166666665
MONBETSU,44.30526666666666,143.39509166666667
MONET,35.48938888888889,136.77529166666667
MONJI,33.94076388888889,130.97983611111113
MONKY,33.36660833333333,131.7561861111111
MONPI,21.0,140.6
MONTA,34.530991666666665,133.13927222222222
MORAI,43.39901666666667,141.29787777777779
MORAY,34.296902777777774,145.99631944444442
MORII,31.685513888888888,130.79901944444444
MORIO,39.61255555555556,141.47173333333333
MORIZ,35.056752777777774,137.22319166666668
MOROM,34.21656111111111,129.40023055555557
MORVA,35.32723333333334,136.4259972222222
MOSLO,33.530525,138.10100833333334
MOSSA,33.14044166666667,130.411575
MOSSH,38.60944444444445,140.00975
MOTEG,36.61128888888889,140.06362777777778
MOTOI,33.88979444444444,131.60856944444444
MOTOQ,33.650777777777776,133.17176388888888
MOURY,27.35429166666667,128.6670361111111
MOUSU,39.35530833333333,141.13855833333332
MSIRO,27.915430555555552,128.88609166666666
MUCHA,28.469074999999997,130.00615833333333
MUGEN,35.406305555555555,137.96344722222221
MUGIE,33.592241666666666,134.77865833333334
MUGUS,30.001666666666665,124.95333333333333
MUKAWA,42.55500555555555,141.95563055555556
MUMBA,27.397755555555555,124.99826944444445
MUPPY,33.12152777777778,130.33708611111112
MURAT,24.541094444444447,124.35949722222222
MUROH,33.67794444444444,135.81014166666668
MUROT,33.3449,134.33629444444446
MUSASHI,33.48971388888889,131.72875555555555
MUSBI,37.93930833333333,140.9966
MUSES,31.66791388888889,130.83538611111112
MUSHA,39.08638055555556,140.347825
MUTSU,40.985997222222224,141.0697361111111
MUTUU,33.02481944444445,130.2140222222222
MYOGI,36.20777777777778,138.5361111111111
NACKS,43.00018333333333,141.65069722222222
NACKY,25.899977777777778,131.2871
NADAR,33.83498055555556,136.40060277777778
NAEBA,37.25413888888889,138.53571666666667
NAGASAKI,32.90524722222222,129.91798055555554
NAGOM,28.30096388888889,129.03729166666668
NAGOYA,35.26526666666667,136.914925
NAGRA,34.74390555555556,140.09538055555558
NAHA,26.208530555555555,127.64286666666668
NAKAH,36.436077777777776,140.38077222222222
NAKAN,39.41379444444444,141.226975
NAKATANE,30.60215555555556,130.9915333333333
NAKAU,35.545088888888884,133.1629388888889
NAKRA,40.191022222222216,140.25348888888888
NAKTU,35.46709722222222,137.46307777777776
NALKO,33.490544444444446,133.74683055555553
NALTO,34.15015555555556,134.72035833333334
NAMBU,40.69010833333333,140.78763055555555
NAMCO,36.17642222222222,140.04064444444444
NAMIE,26.04765277777778,127.65281111111112
NAMMY,39.80998888888889,139.87716111111112
NANAC,38.906308333333335,143.22799166666667
NANAO,37.05280833333333,137.04798888888888
NANJO,26.127630555555555,128.28605833333333
NANKO,34.61076111111111,135.35581944444445
NANNO,41.91608333333333,146.85917777777777
NANYO,34.04340277777778,131.74673888888887
NAPRO,43.02377222222222,141.65005833333333
NARAH,34.49966666666667,135.684125
NASAK,31.994422222222223,131.18789166666667
NASNO,36.88503333333333,140.17119166666666
NASSY,35.53678055555555,134.03952222222222
NATAC,24.741577777777778,123.65485833333334
NATCH,34.19246944444444,136.19443333333334
NATEN,34.68485555555555,135.55744722222224
NATON,26.118277777777777,127.65018055555556
NATTY,35.89746111111111,139.7587
NAVER,42.12894166666667,141.52469722222224
NEBTA,40.67423888888889,140.5771388888889
NECTA,35.69253611111111,139.88470555555554
NEGMA,40.213747222222224,140.20890555555553
NEJIE,42.57615833333334,141.72905833333334
NEJYO,36.44974444444444,136.5067361111111
NEKKY,33.116925,130.21676944444445
NENCH,32.59070277777778,128.78974722222222
NEORI,27.901405555555556,128.90161666666668
NERYA,28.365616666666668,129.67698055555556
NESIC,42.88431111111111,141.67489444444445
NESKO,37.09955555555556,136.72074722222223
NEURO,35.95766944444445,139.91147222222222
NEUSU,43.023424999999996,141.48299166666666
NEXUS,35.79691944444444,139.97481944444445
NEZAM,35.500994444444444,137.67979722222222
NICHE,27.141027777777776,128.30299166666668
NICOL,43.65332222222222,143.699625
NIFTY,35.831050000000005,140.0654888888889
NIGEL,35.935427777777775,139.85494444444444
NIIGATA,37.95829444444445,139.1148861111111
NIIMI,35.17094722222222,133.35265277777776
NIKAK,34.58468611111111,134.043325
NIKAN,43.22506388888889,141.06000833333334
NIKAP,42.435919444444444,141.88235555555556
NIKKO,36.48744722222222,139.86311666666666
NIKON,38.32051666666667,142.47003055555555
NILUS,35.90421666666666,140.20243055555554
NIMOH,34.662444444444446,136.85588611111112
NIMOX,22.911213888888888,126.14045
NINJA,35.86337777777778,139.98220555555557
NINOX,35.49817777777778,139.1647388888889
NIPEN,35.66511666666666,140.59320833333334
NIPPI,49.71,159.34666666666666
NIPPO,32.736466666666665,131.88340555555556
NIRAI,26.497608333333336,133.27418055555557
NIRAX,37.72725277777778,140.37392222222223
NISEP,38.26724166666666,140.50631388888888
NISIN,40.00268333333333,137.83174722222222
NITBE,39.25498611111111,141.09297777777778
NITOT,25.00454722222222,148.84145
NITRO,35.769638888888885,139.95124166666665
NIVAL,32.957375000000006,130.26509166666668
NIVIL,34.19741388888889,139.53246111111113
NIXIS,35.91817777777778,139.59750277777778
NOBEL,37.13829166666667,137.33749722222223
NOBEP,32.513238888888885,135.251725
NODAN,40.419525,144.99609166666664
NOGAK,30.003933333333332,143.16503333333333
NOGAL,46.21666666666667,153.0033361111111
NOGEL,27.870233333333335,128.97474722222222
NOGIX,36.18111111111111,142.42083333333332
NOHEY,41.61078333333334,141.43754444444446
NOITI,33.566675000000004,133.76724166666668
NOJYO,39.79432222222222,141.02843055555556
NOKKA,42.876961111111115,144.27875
NOKMO,33.554788888888886,133.33722222222224
NOKOH,33.697086111111105,130.21114166666666
NOLAX,35.422777777777775,143.33277777777778
NOMAS,38.91378888888889,138.03793611111112
NONBE,39.759275,141.07519166666665
NONNO,42.9542,144.23842499999998
NONOC,37.336283333333334,137.08782222222223
NONUT,41.85151666666667,141.44659444444446
NOPPE,38.190419444444444,139.10487777777777
NOPPY,37.37074722222222,137.18889166666668
NORAN,33.96691388888889,135.45335
NORIK,35.908030555555555,140.18181388888888
NORIS,34.574044444444446,141.06902499999998
NORMA,35.98356388888889,140.548325
NOSLY,42.23433055555556,145.51510555555555
NOSSY,40.22272777777778,140.1485111111111
NOTAK,43.092075,143.00691111111112
NOTO,37.28996111111111,136.9629111111111
NOUEH,33.560944444444445,133.165425
NOVEL,36.35192777777778,140.00136388888887
NOZOM,39.492175,140.13191666666668
NUBDA,42.39105,147.47576111111113
NUMAN,35.78734166666666,140.20136944444442
NUMKO,32.90958333333333,136.65824166666667
NUPRI,43.048175,143.90939722222222
NURLI,34.197538888888886,139.49663888888887
NURSE,36.160913888888885,140.0314638888889
NUUSI,24.633366666666667,125.08469444444444
NYLON,35.671816666666665,140.155525
NYUDO,40.05079166666666,139.6641138888889
NYUTO,39.663980555555554,140.42988055555554
OATIS,37.81644166666666,143.5396861111111
OBAKO,40.07287222222222,140.05447500000002
OBAMA,32.801775,130.14470277777778
OBCHI,40.87408888888889,141.85772777777777
OBIHIRO,42.73396388888889,143.22045277777778
OBOKE,34.014975,133.92151666666666
ODERI,44.65,145.25555555555556
ODORI,34.00365277777778,134.50328888888887
OGAKI,35.30202222222222,136.62681666666668
OGISO,35.94094444444444,137.75598055555557
OGITU,36.64214722222222,140.67300555555553
OGOJO,32.01707777777778,130.7104361111111
OGORI,33.277766666666665,130.42906666666667
OGUNI,33.21072222222222,130.87681666666668
OGURA,34.79963611111111,135.57357222222223
OHANA,37.43541388888889,137.4274333333333
OHASA,34.18088611111111,134.53142222222223
OHCHA,34.707211111111114,138.45461388888887
OHDAI,34.51653888888889,136.31791944444444
OHEDO,35.7565,139.81072222222224
OHGIE,33.33136666666667,130.17825
OHKAM,43.15179722222222,141.46633888888888
OHKOK,33.00607222222222,130.22066111111113
OHMAR,41.309441666666665,140.98767222222222
OHNNO,35.891191666666664,136.63427777777778
OHRIN,40.82941944444445,140.85022777777777
OHSHU,40.43648611111111,141.15079722222222
OHSYU,38.1565,141.02469722222224
OICHI,31.620233333333335,130.7904861111111
OIDON,31.916730555555556,130.50692222222222
OJARI,33.15343611111111,139.63244444444445
OKADA,34.61751944444445,134.65662222222224
OKESA,38.03738333333333,138.59565833333335
OKI,36.176741666666665,133.32282222222221
OKINA,30.68766388888889,130.8427027777778
OKINI,34.849558333333334,135.75514166666667
OKINO,33.812349999999995,130.4547722222222
OKITU,33.09651388888889,133.29206944444445
OKUJI,36.77108333333333,140.35004444444445
OKUMA,26.671383333333335,128.0386472222222
OKUNI,35.40349722222222,132.62883055555557
OLBER,35.80768611111111,138.66256388888888
OLDIV,35.79388888888889,141.9188888888889
OLDUP,30.125411111111113,135.34232222222224
OLIVE,34.75490277777778,134.45006666666666
OLKAP,39.288438888888884,139.13890277777776
OLRID,34.132980555555555,133.64113055555555
OLSAK,29.377772222222223,131.92384166666665
OLSER,30.34347222222222,129.96547222222222
OLSOP,35.51796111111111,134.7914638888889
OLSUB,33.224125,129.98624166666664
OLTAX,36.236530555555554,138.32463055555556
OLTOM,35.026183333333336,137.46157777777776
OLTUN,34.458125,131.4206972222222
OLVAL,26.06972222222222,127.41147222222223
OLVAN,35.203925000000005,141.01980833333334
OLVEK,34.686388888888885,142.2275
OLVIN,33.48153055555556,129.5398111111111
OLYMP,43.06630555555555,141.16481944444445
OMAGA,39.43706944444444,140.21238333333332
OMITT,36.256033333333335,140.446475
OMIYA,35.91832222222222,139.59681666666668
OMLET,21.0,142.98999999999998
OMOCK,24.608794444444445,124.41315277777778
OMOGO,33.68047222222222,133.20919999999998
OMOTI,43.093205555555556,145.11540833333333
OMOTO,48.995,160.01166666666666
OMRAN,32.98609722222222,129.83955833333334
OMUSU,31.295800000000003,131.7393861111111
OMUTA,33.05894444444444,130.45039166666666
ONASU,34.88151666666667,140.92060833333332
ONBAS,34.221113888888894,139.0519111111111
ONDOC,34.20938055555556,132.55553055555558
ONEMU,41.73948611111111,148.21740833333334
ONGHA,33.78870555555555,130.7869111111111
ONIKU,32.195024999999994,126.6547
ONMAE,34.62298055555556,138.3661611111111
ONSEN,24.81773611111111,141.47780833333334
ONSKE,30.623036111111112,130.64807222222223
ONUMA,37.29861111111111,139.92444444444445
OOITA,33.22034444444444,131.70325
OPARL,35.592258333333334,139.88379166666667
OPERA,35.49725277777778,132.7102611111111
OPPAR,35.371025,139.73456666666667
OPPOH,38.135663888888885,139.30452222222223
OPULO,45.53093611111111,153.72000555555556
ORAMO,32.58869166666667,131.145875
ORIBE,35.56463055555555,136.90475555555557
ORION,24.490591666666667,124.31952222222222
ORISU,45.465983333333334,141.06402222222223
ORKID,37.94665555555555,140.83347500000002
ORONN,33.80864166666667,130.11638333333332
ORUDA,35.52586111111111,133.35808333333333
ORUMU,39.95432777777778,140.58856944444446
ORVIL,35.04516944444444,136.761125
OSABU,43.07720277777778,143.31751666666668
OSAMU,34.30488611111111,135.43343333333334
OSETO,32.843611111111116,129.62969166666667
OSHIMA,34.71225277777778,139.41401666666667
OSIRO,24.99936388888889,126.17698055555556
OSOBA,43.87468055555556,142.24320555555553
OSPAN,35.896230555555555,138.59694444444446
OSPEL,35.15100277777778,132.25662777777777
OSTEP,33.14216944444444,130.44223888888888
OSUGO,33.50046944444444,133.4665111111111
OSUMI,31.543422222222222,130.81687222222223
OSUZU,32.343575,131.88238611111112
OTABE,34.65803888888889,135.7610611111111
OTAKI,34.73643888888889,140.34825
OTARI,36.7902,138.09304444444444
OTAXA,33.164541666666665,129.9467111111111
OTOME,40.003575,139.77938611111114
OTOWA,33.24852777777778,135.88131944444444
OVMAX,35.502075,135.89965277777776
OWARA,36.60213888888889,137.06380833333336
OWARI,35.35172222222222,136.9827388888889
OWLET,37.773044444444444,140.46309444444444
OYABE,36.60509722222223,136.75360555555557
OYAMA,34.07104166666667,139.5612888888889
OYODO,31.894588888888887,131.69286666666667
OYSTR,34.33046944444445,132.4120861111111
OZORA,43.485622222222226,144.19810833333332
PABBA,37.00321388888889,143.99635555555554
PABLO,34.78474166666666,141.0526638888889
PADDY,33.21821666666667,130.17101944444443
PADLE,34.532094444444446,139.44501944444445
PADOC,33.482883333333334,134.9972222222222
PAGOT,35.677675,140.36095555555556
PAIGU,24.315391666666667,124.36927222222222
PAINA,24.71696111111111,125.23817222222222
PAKDO,21.0,137.82166666666666
PALPA,39.331022222222224,141.2133972222222
PAMVI,34.20660277777778,138.94670833333333
PANAP,24.544572222222225,124.76428888888888
PANAS,34.78604444444444,135.7312611111111
PANCH,33.18923611111111,134.08823333333333
PANDA,33.569205555555556,135.42143888888887
PANKE,44.92431111111111,141.98843333333332
PANSY,40.00389722222222,141.320075
PAPNA,36.622705555555555,138.02303333333336
PARCO,26.308319444444447,127.63149444444444
PARTY,26.261819444444445,127.62878333333333
PASRO,48.285,160.67499999999998
PASSO,34.95856666666667,136.52403333333334
PATRA,41.84473888888889,140.51301388888888
PAULO,27.50347777777778,128.95230555555554
PAYAO,25.279155555555555,126.10913333333333
PAZUU,24.485830555555555,124.540825
PEAKS,35.41865277777777,140.73129166666666
PEARL,33.24914444444445,129.61885555555557
PEARS,35.54826666666666,134.03256388888892
PEBLA,27.76607222222222,129.11981111111112
PEDLA,34.701025,140.90568333333334
PEGAS,35.857305555555556,140.5505916666667
PEKAN,31.880077777777778,131.57417222222222
PEONY,39.84057777777778,140.83345555555556
PEPAR,35.77869444444444,134.825625
PEPOS,35.717372222222224,132.730025
PERCH,35.889675,140.28481944444445
PERID,38.162444444444446,141.13039722222223
PERSE,32.010575,130.7803388888889
PHLOX,35.76572222222222,140.37946666666667
PIASS,35.17173333333333,136.915275
PIGAP,35.78921111111111,138.31694166666665
PIGOK,35.31508888888889,139.93211944444442
PINNE,27.821933333333334,129.09068333333335
PINZA,24.738761111111113,125.16903333333333
PIONE,34.67137777777778,134.01513055555554
PIPED,33.25154722222222,130.77130833333334
PIPER,35.16618888888889,139.76165555555556
PIPIK,34.16003333333333,144.31117222222224
PIPPU,43.88221111111111,142.39524444444444
PIXIE,34.590675000000005,136.875175
PIXUS,36.119025,140.17643888888887
PLEIA,36.12634444444444,140.79594722222222
PLOKY,35.75785,141.06730277777777
PLUTO,35.60891111111111,139.96021666666667
POKER,35.12766388888889,136.74571944444443
POLIX,36.21029444444445,140.43959166666667
POLPO,34.60261666666667,136.9490111111111
POLTA,39.71973611111111,139.9912388888889
POLUX,27.02636111111111,128.58365555555557
POMAS,28.5041,130.14419166666667
PONEM,34.63073888888889,142.92376944444445
PONTE,35.065933333333334,136.72618333333332
POPAI,34.282066666666665,134.2831888888889
POPPY,33.818075,133.820925
PORCO,35.60674166666667,140.31208055555555
POROT,35.92973333333333,143.22818055555555
POTET,32.28002222222222,127.03966388888888
POVAL,34.47513611111111,144.49071944444444
POWAN,42.335819444444446,141.13402222222223
POXED,41.08458888888889,148.94239166666668
PRADA,34.77039444444444,136.82653055555556
PRINK,37.781505555555555,140.5738722222222
PRIUS,27.12066388888889,128.10808333333333
PROBE,34.58972222222222,136.86977777777778
PROOF,34.381347222222225,134.87303055555557
PUGAL,44.857711111111115,154.41667777777778
PUNCH,42.967150000000004,141.66015555555555
PUTER,38.33238055555556,145.51868055555556
PYONG,34.169688888888885,133.81643611111113
QDARI,38.271724999999996,139.94427222222222
QUAIL,37.86492777777778,140.56834444444445
QUARZ,34.525169444444444,135.3902111111111
QUEEN,31.22628333333333,131.56015833333333
QUEST,35.12690277777778,136.74067499999998
QUIST,37.789738888888884,140.68305277777776
QURIO,44.030427777777774,143.94318611111112
RACER,35.86483888888889,139.676225
RACKO,42.19259722222222,143.48379999999997
RADIX,35.988102777777776,140.15922777777777
RAFUL,32.41185,131.102675
RAGON,27.380925,128.66688888888888
RAGOS,35.828388888888895,139.47256388888889
RAIKO,35.35443055555556,136.85925833333332
RAKDA,35.51947777777778,133.640075
RAKNO,42.72003611111111,142.47716111111112
RALPH,34.93142222222222,136.78783611111112
RAMBA,35.83435277777778,139.98824444444443
RANDY,34.109655555555555,133.89745277777777
RANGY,35.87545,139.70301944444444
RASYA,33.902113888888884,139.83565833333336
RAUSU,44.057655555555556,144.34789722222223
RAYJO,33.829994444444445,136.14626388888888
REALU,38.816813888888895,138.29039166666666
REDEK,35.47891388888889,139.89271944444442
REGZA,35.65716666666667,141.13585
REMEN,39.239422222222224,141.19840833333333
REMUS,35.80208888888889,139.6320888888889
RENAU,34.46783055555556,141.89803333333333
RESIN,35.84096666666667,139.6160111111111
REVOL,35.458891666666666,136.00885
REVUE,34.77678611111111,134.90702777777778
REZOT,42.56636111111111,141.27249166666667
RIASU,38.77321944444444,141.65674444444446
RIBON,37.87283055555556,140.67315277777777
RICKY,24.30521388888889,124.21354166666667
RIDGE,34.29303888888889,135.8105388888889
RIKYU,37.55772777777778,140.45884166666664
RINAH,39.53749722222222,140.10947222222222
RINDO,32.51979166666666,130.7124
RINGO,40.88537222222222,140.94468055555555
RIPOD,35.70354444444445,139.66685555555554
RIPPU,45.21089166666667,141.02912500000002
RIPSI,35.89453611111111,137.6926138888889
RISBA,21.0,154.13666666666666
RISBI,33.42471666666666,131.374875
RISHIRI,45.24566111111111,141.18676666666667
RISRU,34.159416666666665,131.34567777777778
RITLA,35.662438888888886,139.13697499999998
RITTO,35.16711111111111,136.48347777777775
RIVER,33.88881388888889,133.5396
ROBIN,33.94100555555555,132.53938888888888
ROCCA,41.683674999999994,141.05164166666668
ROCKY,33.71406944444445,133.09393055555557
ROKET,31.667922222222224,130.69430277777778
ROKGO,34.735083333333336,138.1506361111111
ROKKO,35.116822222222225,135.30025555555557
ROMAN,34.014469444444444,132.33193888888889
ROMNY,43.70135833333334,144.1803833333333
RONIE,35.68581666666666,139.67950833333333
ROONY,35.88816388888889,140.67345277777775
ROSIE,33.713455555555555,133.49065
ROSSO,35.45804722222223,140.40122222222223
ROUSY,35.37334444444444,140.94454166666668
ROVER,35.988419444444446,139.84979722222224
ROWAN,35.751913888888886,139.63231944444445
RUBIS,37.747502777777775,140.63544166666665
RUGBY,35.77428888888889,139.6163361111111
RUGMA,32.50332777777778,126.9646638888889
RUISA,33.240516666666664,131.50612222222222
RUMOI,43.69933611111111,141.72903055555557
RUNEX,34.451322222222224,135.5694638888889
RUNSO,34.48797777777778,139.71803055555554
RUPAP,33.40517777777777,134.99755555555555
RURER,34.4902,140.70031944444443
RURII,33.18685555555555,140.0112861111111
RURIK,29.299675,130.21455555555553
RURUD,41.58810277777778,140.3313361111111
RUSAR,29.86502777777778,127.83714166666667
RUSDA,35.946524999999994,140.9582972222222
RUTAS,34.73035,140.67616388888888
RUVEK,34.33528333333334,131.6345
RYCOM,26.342972222222222,127.63895000000001
RYOMA,33.51029722222222,134.37619722222223
RYOSA,25.519880555555556,126.5058
RYUDO,35.04033333333333,137.03131666666667
RYUGU,32.04608611111111,132.03440555555557
RYUHO,39.63194444444444,141.05290833333333
RYUKI,27.624136111111113,132.24227777777776
RYUMO,31.720669444444443,130.77530000000002
RYUOH,34.67239444444444,133.49181944444445
RYUTA,39.11188888888889,141.05821944444446
RYUTO,37.887636111111114,138.80403611111112
RYUZE,28.325947222222222,129.76404166666666
SABAE,35.94517222222222,135.80079722222223
SABAK,34.70906388888889,139.32787222222223
SABAN,29.58019722222222,132.20676388888887
SABAR,33.175938888888886,132.13036666666667
SABGU,25.497547222222224,134.98912777777775
SABIO,41.60182777777778,140.86522499999998
SABRI,32.77022222222222,139.72053055555557
SACHS,35.810599999999994,139.81065555555557
SADEK,23.004313888888888,123.96508611111112
SAEKI,34.952222222222225,134.06394166666666
SAFRA,36.001913888888886,140.9145
SAGA,33.14861944444444,130.29289722222222
SAGOP,25.004444444444445,144.34009444444445
SAGRA,34.732475,138.4307611111111
SAIGO,35.99435277777778,133.4140027777778
SAIKO,36.21650555555556,136.17140833333332
SAILA,34.662102777777775,133.2104611111111
SAILS,31.75455277777778,130.22551944444444
SAIRO,42.809066666666666,143.1713638888889
SAITI,39.43335833333333,141.25309444444446
SAKAI,34.04014166666666,133.45794444444442
SAKAR,33.57369722222222,132.78578333333334
SAKIN,45.07383611111111,142.3281861111111
SAKON,24.120897222222222,126.69817222222223
SAKYU,35.91684166666666,134.51791666666668
SALID,33.02104722222222,129.89872777777776
SALLY,34.89274722222222,139.92780277777777
SALMI,28.315,124.0
SALSA,26.34238611111111,127.62365
SALTY,33.85268055555556,132.9252222222222
SALVA,22.37899722222222,130.99440555555555
SALVO,35.68144722222222,139.9916972222222
SAMBA,35.09065277777778,132.05656944444445
SAMBO,40.187755555555555,140.95038055555554
SAMDO,33.58405833333334,128.31590555555556
SAMON,36.242897222222226,134.50331944444446
SAMUS,33.83888888888889,140.21805555555557
SANDA,34.93061111111111,135.3622
SANDN,33.561191666666666,135.35284166666665
SANDY,35.821536111111115,139.7341222222222
SANEP,36.08190833333334,139.63903888888888
SANGO,33.38067777777778,139.80389444444447
SANGU,34.72179166666667,136.5480388888889
SANJI,33.91622777777778,133.66112222222222
SANJO,37.6312,139.23914722222221
SANKO,33.55956388888889,131.2714527777778
SANOH,36.39617777777778,139.61357777777778
SANOR,35.08206666666667,137.65584444444445
SANPO,34.26176666666667,134.2030861111111
SAORY,33.665524999999995,129.79588333333334
SAPET,28.637080555555556,126.13148333333332
SAPIS,32.1676,130.53760555555556
SAPPORO,43.174641666666666,141.30238333333335
SAPRA,35.82384166666667,130.72367500000001
SARBA,33.94681944444444,131.45557777777776
SARLU,35.40078333333333,141.19279444444444
SAROM,44.08778055555556,143.07412222222223
SARUI,34.38599166666667,129.21283888888888
SARUK,33.097413888888894,129.85396666666665
SARUU,34.59703888888889,133.6199611111111
SASAP,37.18199166666666,140.47344722222223
SASIK,32.29980555555555,130.52103611111113
SASSY,33.13377222222222,130.41826388888887
SATAH,33.285266666666665,132.08640833333334
SATKI,33.12241111111111,133.22474166666666
SATOH,28.68953611111111,128.95625833333332
SATOL,35.1037,139.67872777777777
SAUNA,24.861344444444445,141.57863333333333
SAVER,35.64891388888889,139.9522972222222
SAVIT,42.47418888888889,141.47510277777778
SAWAT,33.28964166666667,133.06139166666668
SAWRA,36.459763888888894,136.21475555555554
SAYAK,25.78901666666667,131.24882777777776
SAYOH,34.92127222222222,134.36006944444443
SAZAE,33.73735555555556,130.32052222222222
SAZAN,35.56696111111111,139.88208055555558
SAZMA,31.07521111111111,130.302175
SAZOH,34.00289444444444,131.75706666666667
SCOLI,34.86881666666667,139.38898333333333
SCOPE,35.399547222222225,140.09397777777778
SCOTT,34.389005555555556,139.68229722222222
SCOUT,35.10668611111111,139.89911944444444
SCREW,36.05034166666666,139.90010833333335
SCUBA,26.84713611111111,127.37126388888888
SDATI,33.50027222222222,134.97356666666667
SEALS,35.32179166666667,145.996275
SEAWA,34.53001388888889,132.64160555555554
SEDKU,24.933333333333334,124.0
SEDRI,35.15376111111111,138.95759444444442
SEGRO,25.004608333333334,151.38628333333332
SEIFA,26.051077777777778,127.74681111111111
SEIJI,24.495675000000002,124.51015833333334
SEIKO,35.484569444444446,139.5014
SEKYY,35.70391388888889,133.46564999999998
SELEN,33.30523055555555,131.8230722222222
SELNO,34.28433888888889,139.12463333333335
SENDAI,38.13857222222222,140.92148333333333
SENOL,34.34961944444445,139.02525
SEPCO,38.93215277777777,137.12963611111113
SEPIA,30.008980555555556,130.63467777777777
SEPPE,32.132075,130.81904444444444
SERRY,38.51924722222222,141.7114361111111
SERYU,40.79591388888889,140.79382777777778
SETME,32.62979722222222,130.31553333333335
SETOH,34.54037222222222,134.14410555555554
SGIRA,28.34335833333333,129.85319444444443
SHAFT,35.37428333333333,140.2203638888889
SHARO,43.717197222222225,144.25185
SHATI,35.283138888888885,137.11750833333335
SHELL,33.19268611111111,140.0023972222222
SHIBK,29.654019444444444,132.0806
SHIBY,24.733816666666666,125.454525
SHIGE,25.73583888888889,131.15258333333333
SHIHO,39.33486944444444,141.11998611111113
SHIMA,34.30438888888889,136.58867777777778
SHIMIZU,32.755969444444446,132.9966472222222
SHIMO,25.267138888888887,125.59704166666666
SHIMOJISHIMA,24.821933333333334,125.14380555555556
SHINE,43.03748888888889,141.70084444444444
SHINO,35.442975,136.66679444444443
SHION,34.42836666666666,134.28260555555556
SHIPS,38.00288333333334,140.65760833333334
SHIRO,37.61336111111111,140.15316944444444
SHIUN,38.04861944444444,139.31860555555556
SHIZU,35.53256388888889,136.35769444444443
SHIZUOKA,34.796841666666666,138.19319722222224
SHODA,27.646858333333334,128.74901388888887
SHONAI,38.81078055555555,139.79930833333333
SHONO,33.46223333333334,132.11308888888888
